network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
2.26.235.0/24,2636713,2635167,,0,0,CV37,52.1371,-1.6668,100
2.26.236.0/25,2648063,2635167,,0,0,WR14,52.0951,-2.3272,100
2.26.236.128/25,2636713,2635167,,0,0,CV37,52.1371,-1.6668,100
2.26.237.0/24,2649833,2635167,,0,0,WR11,52.1316,-1.9076,100
2.26.238.0/25,2655603,2635167,,0,0,B31,52.4000,-1.9833,100
2.26.238.128/25,2652995,2635167,,0,0,GL7,51.7333,-1.9833,100
2.26.239.0/25,2636769,2635167,,0,0,DY8,52.4641,-2.1502,100
2.26.239.128/25,2639557,2635167,,0,0,B97,52.2799,-1.9407,100
2.26.240.0/24,2643626,2635167,,0,0,TA10,51.0244,-2.7583,200
2.26.241.0/25,2634202,2635167,,0,0,DT3,50.6000,-2.4500,200
2.26.241.128/25,2656954,2635167,,0,0,TW15,51.4167,-0.4667,200
2.26.242.0/25,2649692,2635167,,0,0,PO16,50.8500,-1.1833,200
2.26.242.128/25,2645420,2635167,,0,0,DY6,52.4833,-2.1833,200
2.26.243.0/25,2641810,2635167,,0,0,BB9,53.8465,-2.2184,200
2.26.243.128/25,2643123,2635167,,0,0,M7,53.5056,-2.2623,200
2.26.244.0/22,2635762,2635167,,0,0,EX16,50.9000,-3.4833,200
2.26.248.0/25,2634491,2635167,,0,0,B70,52.5167,-2.0000,200
2.26.248.128/25,2636882,2635167,,0,0,SK2,53.3946,-2.1329,200
2.26.249.0/25,2657832,2635167,,0,0,AB16,57.1600,-2.1567,200
2.26.249.128/25,2641523,2635167,,0,0,SY16,52.5215,-3.3731,200
2.26.250.0/25,2636021,2635167,,0,0,YO7,54.2167,-1.3333,200
2.26.250.128/25,2636464,2635167,,0,0,PE37,52.6271,0.7206,200
2.26.251.0/24,2643626,2635167,,0,0,TA10,51.0244,-2.7583,200
2.26.252.0/25,2653346,2635167,,0,0,TA20,50.8736,-2.9627,200
2.26.252.128/25,2655237,2635167,,0,0,BL3,53.5635,-2.3780,200
2.26.253.0/25,2640413,2635167,,0,0,TR10,50.1667,-5.1000,200
2.26.253.128/25,2654200,2635167,,0,0,DE13,52.7328,-1.7497,200
2.26.254.0/25,2634853,2635167,,0,0,WS1,52.6000,-2.0000,200
2.26.254.128/25,2655662,2635167,,0,0,RH14,51.0167,-0.4500,200
2.26.255.0/24,2636841,2635167,,0,0,ST4,53.0000,-2.1833,200
2.27.0.0/24,3345437,2635167,,0,0,NW1,51.5457,-0.1403,50
2.27.1.0/25,3345439,2635167,,0,0,TF1,52.7000,-2.5000,50
2.27.1.128/25,2645420,2635167,,0,0,DY6,52.4833,-2.1833,50
2.27.2.0/25,2633691,2635167,,0,0,WV1,52.5833,-2.1333,50
2.27.2.128/26,2647553,2635167,,0,0,NW3,51.5500,-0.1833,50
2.27.2.192/26,2633691,2635167,,0,0,WV1,52.5833,-2.1333,50
2.27.3.0/25,2653139,2635167,,0,0,OX7,51.8667,-1.5333,50
2.27.3.128/25,2638671,2635167,,0,0,M5,53.4833,-2.2667,50
2.27.4.0/25,2643123,2635167,,0,0,M40,53.4663,-2.1342,50
2.27.4.128/25,2637357,2635167,,0,0,SE25,51.3833,-0.0833,50
2.27.5.0/24,2633691,2635167,,0,0,WV1,52.5833,-2.1333,50
2.27.6.0/25,2643123,2635167,,0,0,M40,53.4663,-2.1342,50
2.27.6.128/25,2637891,2635167,,0,0,SY2,52.7167,-2.7333,50
2.27.7.0/24,2637891,2635167,,0,0,SY2,52.7167,-2.7333,50
2.27.8.0/25,2642465,2635167,,0,0,MK10,52.0333,-0.7000,50
2.27.8.128/25,2633521,2635167,,0,0,BN14,50.8289,-0.3759,50
2.27.9.0/25,2636841,2635167,,0,0,ST4,53.0000,-2.1833,50
2.27.9.128/25,2650803,2635167,,0,0,SE21,51.4500,-0.0833,50
2.27.10.0/25,2637891,2635167,,0,0,SY2,52.7167,-2.7333,50
2.27.10.128/25,2642607,2635167,,0,0,TS1,54.5728,-1.1628,50
2.27.11.0/24,2634491,2635167,,0,0,B70,52.5167,-2.0000,50
2.27.12.0/24,2637891,2635167,,0,0,SY2,52.7167,-2.7333,50
2.27.13.0/24,2639272,2635167,,0,0,OL16,53.6167,-2.1500,50
2.27.14.0/25,2649441,2635167,,0,0,N3,51.6000,-0.1667,50
2.27.14.128/25,2641673,2635167,,0,0,NE1,54.9881,-1.6194,50
2.27.15.0/24,2639690,2635167,,0,0,RM13,51.5169,0.1943,50
2.27.16.0/25,2652437,2635167,,0,0,DH8,54.8454,-1.8820,50
2.27.16.128/25,2648773,2635167,,0,0,NE9,54.9313,-1.5855,50
2.27.17.0/24,2641673,2635167,,0,0,NE6,54.9775,-1.5656,50
2.27.18.0/25,2641555,2635167,,0,0,DL5,54.6000,-1.5500,50
2.27.18.128/25,2633352,2635167,,0,0,YO1,53.9667,-1.0833,50
2.27.19.0/24,2655315,2635167,,0,0,NE24,55.1294,-1.5578,50
2.27.20.0/25,2650798,2635167,,0,0,DG1,55.0933,-3.5590,100
2.27.20.128/25,2641673,2635167,,0,0,NE1,54.9881,-1.6194,100
2.27.21.0/25,2641673,2635167,,0,0,NE6,54.9775,-1.5656,100
2.27.21.128/28,2641673,2635167,,0,0,NE4,54.9740,-1.6447,100
2.27.21.144/29,2641673,2635167,,0,0,NE4,54.9740,-1.6447,100
2.27.21.152/32,2641673,2635167,,0,0,NE4,54.9740,-1.6447,100
2.27.21.153/32,2654187,2635167,,0,0,BL9,53.6000,-2.3000,100
2.27.21.154/31,2641673,2635167,,0,0,NE4,54.9740,-1.6447,100
2.27.21.156/30,2641673,2635167,,0,0,NE4,54.9740,-1.6447,100
2.27.21.160/27,2641673,2635167,,0,0,NE4,54.9740,-1.6447,100
2.27.21.192/26,2641673,2635167,,0,0,NE4,54.9740,-1.6447,100
2.27.22.0/23,2641673,2635167,,0,0,NE1,54.9881,-1.6194,100
2.27.24.0/24,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,100
2.27.25.0/25,2639268,2635167,,0,0,ME1,51.3833,0.5167,100
2.27.25.128/25,2643309,2635167,,0,0,WA13,53.3667,-2.4333,100
2.27.26.0/24,2637891,2635167,,0,0,SY2,52.7167,-2.7333,100
2.27.27.0/25,2644531,2635167,,0,0,WS13,52.6833,-1.8167,100
2.27.27.128/25,2644668,2635167,,0,0,LE1,52.6333,-1.1333,100
2.27.28.0/25,2634375,2635167,,0,0,CH48,53.3667,-3.1500,50
2.27.28.128/25,2641290,2635167,,0,0,UB5,51.5333,-0.3667,50
2.27.29.0/24,2643123,2635167,,0,0,M40,53.4663,-2.1342,50
2.27.30.0/24,2650752,2635167,,0,0,DD4,56.4820,-2.9356,50
2.27.31.0/25,3345439,2635167,,0,0,TF3,52.6333,-2.5000,50
2.27.31.128/25,2648220,2635167,,0,0,LA11,54.1833,-2.9167,50
2.27.32.0/25,2647567,2635167,,0,0,W14,51.5000,-0.2333,200
2.27.32.128/25,2639268,2635167,,0,0,ME1,51.3833,0.5167,200
2.27.33.0/25,2652034,2635167,,0,0,EX17,50.8117,-3.7046,200
2.27.33.128/25,2656065,2635167,,0,0,BR3,51.4086,-0.0420,200
2.27.34.0/24,2639970,2635167,,0,0,EN6,51.7080,-0.1121,200
2.27.35.0/24,2642313,2635167,,0,0,NP25,51.8127,-2.7136,200
2.27.36.0/25,2637142,2635167,,0,0,ST16,52.8052,-2.1164,50
2.27.36.128/25,2634124,2635167,,0,0,SY13,52.9667,-2.6833,50
2.27.37.0/25,2636174,2635167,,0,0,PL19,50.5731,-4.1907,50
2.27.37.128/25,2637329,2635167,,0,0,NE33,54.9878,-1.4214,50
2.27.38.0/25,2634550,2635167,,0,0,SY4,52.8500,-2.7167,50
2.27.38.128/25,2646277,2635167,,0,0,IG1,51.5576,0.0728,50
2.27.39.0/24,2634550,2635167,,0,0,SY4,52.8500,-2.7167,50
2.27.40.0/25,2646686,2635167,,0,0,LL65,53.3000,-4.6333,200
2.27.40.128/25,2647962,2635167,,0,0,DA9,51.4333,0.3000,200
2.27.41.0/25,2648404,2635167,,0,0,GL1,51.8333,-2.2500,200
2.27.41.128/25,2644501,2635167,,0,0,BT49,55.0443,-7.0185,200
2.27.42.0/25,2639828,2635167,,0,0,LL53,52.8842,-4.4932,200
2.27.42.128/25,2633563,2635167,,0,0,WR1,52.2000,-2.2000,200
2.27.43.0/24,2651817,2635167,,0,0,CR0,51.3500,-0.0333,200
2.27.44.0/24,2653232,2635167,,0,0,EN8,51.7000,-0.0333,200
2.27.45.0/24,2636841,2635167,,0,0,ST4,53.0000,-2.1833,200
2.27.46.0/25,2633691,2635167,,0,0,WV1,52.5833,-2.1333,200
2.27.46.128/25,2647632,2635167,,0,0,HX1,53.7167,-1.8500,200
2.27.47.0/26,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,200
2.27.47.64/27,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,200
2.27.47.96/27,2654710,2635167,,0,0,BN2,50.8333,-0.1500,200
2.27.47.128/25,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,200
2.27.48.0/25,2641843,2635167,,0,0,SA11,51.6561,-3.8022,50
2.27.48.128/25,2654675,2635167,,0,0,BS3,51.4500,-2.5833,50
2.27.49.0/25,2640056,2635167,,0,0,CF39,51.6008,-3.4253,50
2.27.49.128/25,2654675,2635167,,0,0,BS7,51.4767,-2.5572,50
2.27.50.0/25,2653822,2635167,,0,0,CF14,51.5000,-3.2000,50
2.27.50.128/25,2644100,2635167,,0,0,SA15,51.6761,-4.1567,50
2.27.51.0/24,2657835,2635167,,0,0,CF44,51.7150,-3.4542,50
2.27.52.0/25,2657835,2635167,,0,0,CF44,51.7150,-3.4542,1
2.27.52.128/25,2654675,2635167,,0,0,BS3,51.4500,-2.5833,1
2.27.53.0/25,3345283,2635167,,0,0,CF40,51.6267,-3.4802,1
2.27.53.128/25,2654675,2635167,,0,0,BS3,51.4500,-2.5833,1
2.27.54.0/25,2654675,2635167,,0,0,BS8,51.4502,-2.6503,1
2.27.54.128/25,2649531,2635167,,0,0,CF43,51.6606,-3.4475,1
2.27.55.0/25,2654675,2635167,,0,0,BS4,51.4335,-2.5472,1
2.27.55.128/25,2636432,2635167,,0,0,SA8,51.7142,-3.8466,1
2.27.56.0/25,3345439,2635167,,0,0,TF3,52.6333,-2.5000,50
2.27.56.128/25,2647057,2635167,,0,0,CT6,51.3707,1.1568,50
2.27.57.0/24,2637891,2635167,,0,0,SY2,52.7167,-2.7333,50
2.27.58.0/23,2637891,2635167,,0,0,SY2,52.7167,-2.7333,50
2.27.60.0/25,2652586,2635167,,0,0,BT52,55.1417,-6.6417,50
2.27.60.128/25,2636484,2635167,,0,0,NG17,53.1167,-1.2667,50
2.27.61.0/25,2641599,2635167,,0,0,PO30,50.7000,-1.3000,50
2.27.61.128/25,2654252,2635167,,0,0,WS7,52.6808,-1.9276,50
2.27.62.0/25,3345439,2635167,,0,0,TF3,52.6333,-2.5000,50
2.27.62.128/25,2644531,2635167,,0,0,WS14,52.6652,-1.8164,50
2.27.63.0/24,3345439,2635167,,0,0,TF3,52.6333,-2.5000,50
2.27.64.0/25,2638671,2635167,,0,0,M5,53.4833,-2.2667,1
2.27.64.128/25,2654731,2635167,,0,0,WV15,52.5154,-2.3750,1
2.27.65.0/24,2654731,2635167,,0,0,WV16,52.5333,-2.4167,1
2.27.66.0/24,2637891,2635167,,0,0,SY2,52.7167,-2.7333,50
2.27.67.0/25,2634124,2635167,,0,0,SY13,52.9667,-2.6833,50
2.27.67.128/25,2647097,2635167,,0,0,SG16,52.0302,-0.2860,50
2.27.68.0/25,2637891,2635167,,0,0,SY2,52.7167,-2.7333,20
2.27.68.128/25,2655459,2635167,,0,0,FY4,53.7911,-3.0291,20
2.27.69.0/24,2637142,2635167,,0,0,ST19,52.7267,-2.1685,20
2.27.70.0/24,3345439,2635167,,0,0,TF3,52.6333,-2.5000,20
2.27.71.0/24,2641018,2635167,,0,0,B64,52.4833,-2.0667,20
2.27.72.0/25,2656173,2635167,,0,0,BA1,51.3794,-2.3656,10
2.27.72.128/25,2642705,2635167,,0,0,CF48,51.7236,-3.3661,10
2.27.73.0/25,2636432,2635167,,0,0,SA4,51.6702,-4.0591,10
2.27.73.128/25,2644668,2635167,,0,0,LE3,52.6184,-1.1790,10
2.27.74.0/23,2656065,2635167,,0,0,BR3,51.4086,-0.0420,10
2.27.76.0/25,2633583,2635167,,0,0,SE18,51.4667,0.2000,10
2.27.76.128/25,2641598,2635167,,0,0,NP10,51.5833,-2.9833,10
2.27.77.0/24,2649957,2635167,,0,0,KT19,51.3305,-0.2701,10
2.27.78.0/24,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,10
2.27.79.0/25,3345437,2635167,,0,0,NW1,51.5457,-0.1403,10
2.27.79.128/25,2634308,2635167,,0,0,BS22,51.3609,-2.9292,10
2.27.80.0/24,2634341,2635167,,0,0,SW1,51.5000,-0.1167,10
2.27.81.0/25,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,10
2.27.81.128/25,2656065,2635167,,0,0,BR3,51.4086,-0.0420,10
2.27.82.0/23,2646003,2635167,,0,0,N1P,51.5333,-0.1000,10
2.27.84.0/24,6545170,2635167,,0,0,W1M,51.5000,-0.1500,10
2.27.85.0/24,2645181,2635167,,0,0,PE20,52.9167,-0.0500,10
2.27.86.0/24,2653144,2635167,,0,0,SN15,51.4721,-2.0837,10
2.27.87.0/25,2640502,2635167,,0,0,SA72,51.6919,-4.9508,10
2.27.87.128/25,2633583,2635167,,0,0,SE18,51.4667,0.2000,10
2.27.88.0/25,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,10
2.27.88.128/25,2646504,2635167,,0,0,BN3,50.8333,-0.1833,10
2.27.89.0/25,2646003,2635167,,0,0,N1P,51.5333,-0.1000,10
2.27.89.128/25,2644210,2635167,,0,0,L6,53.4167,-3.0000,10
2.27.90.0/23,3345437,2635167,,0,0,NW1,51.5457,-0.1403,10
2.27.92.0/24,6690866,2635167,,0,0,KT6,51.3833,-0.3000,10
2.27.93.0/25,2657832,2635167,,0,0,AB25,57.1333,-2.1000,10
2.27.93.128/25,2640692,2635167,,0,0,W2,51.5207,-0.1965,10
2.27.94.0/25,2650549,2635167,,0,0,SW10,51.4833,-0.1833,10
2.27.94.128/26,2650549,2635167,,0,0,SW10,51.4833,-0.1833,10
2.27.94.192/26,2634341,2635167,,0,0,SW1,51.5000,-0.1167,10
2.27.95.0/24,2650549,2635167,,0,0,SW10,51.4833,-0.1833,10
2.27.96.0/25,2654721,2635167,,0,0,DN20,53.6248,-0.4846,50
2.27.96.128/25,2648945,2635167,,0,0,DN21,53.4396,-0.5950,50
2.27.97.0/25,2645456,2635167,,0,0,PE30,52.7573,0.4172,50
2.27.97.128/25,2646393,2635167,,0,0,PE28,52.3305,-0.1865,50
2.27.98.0/24,2633771,2635167,,0,0,PE13,52.6667,0.1667,50
2.27.99.0/24,2636749,2635167,,0,0,IP14,52.1833,0.9833,50
2.27.100.0/25,2649579,2635167,,0,0,IP11,51.9638,1.3511,50
2.27.100.128/25,2643490,2635167,,0,0,NR32,52.4833,1.7500,50
2.27.101.0/24,2646012,2635167,,0,0,CB7,52.3333,0.4167,50
2.27.102.0/25,2647984,2635167,,0,0,NR30,52.6333,1.7500,50
2.27.102.128/25,2636564,2635167,,0,0,CO10,52.0333,0.7333,50
2.27.103.0/25,2653941,2635167,,0,0,CB1,52.1969,0.1429,50
2.27.103.128/25,2637104,2635167,,0,0,PE9,52.6500,-0.4833,50
2.27.104.0/25,2653947,2635167,,0,0,GU15,51.3500,-0.7333,20
2.27.104.128/25,2642414,2635167,,0,0,CR4,51.3840,-0.1577,20
2.27.105.0/25,2656333,2635167,,0,0,IG11,51.5333,0.0833,20
2.27.105.128/25,2651817,2635167,,0,0,CR9,51.3833,-0.1000,20
2.27.106.0/25,2656719,2635167,,0,0,HP20,51.8167,-0.8000,20
2.27.106.128/26,2656719,2635167,,0,0,HP20,51.8167,-0.8000,20
2.27.106.192/26,2656719,2635167,,0,0,HP18,51.8217,-0.9786,20
2.27.107.0/24,2639866,2635167,,0,0,LS28,53.7833,-1.6667,20
2.27.108.0/24,2640894,2635167,,0,0,BR6,51.3581,0.1277,100
2.27.109.0/24,2652204,2635167,,0,0,PO31,50.7631,-1.2977,100
2.27.110.0/25,2644914,2635167,,0,0,TA10,51.0378,-2.8281,50
2.27.110.128/25,2642514,2635167,,0,0,NW7,51.6167,-0.2167,50
2.27.111.0/25,2654993,2635167,,0,0,BD12,53.7544,-1.7622,50
2.27.111.128/25,2643071,2635167,,0,0,PE15,52.5500,0.0833,50
2.27.112.0/25,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,20
2.27.112.128/25,2633563,2635167,,0,0,WR1,52.2000,-2.2000,20
2.27.113.0/24,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.114.0/25,2634838,2635167,,0,0,E17,51.6000,-0.0333,20
2.27.114.128/25,2654579,2635167,,0,0,B61,52.3333,-2.0667,20
2.27.115.0/25,2635427,2635167,,0,0,BA14,51.3194,-2.2026,20
2.27.115.128/25,2649571,2635167,,0,0,TW13,51.4500,-0.4167,20
2.27.116.0/24,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.117.0/24,2636276,2635167,,0,0,B79,52.6167,-1.6833,20
2.27.118.0/23,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.120.0/25,2642414,2635167,,0,0,CR4,51.3840,-0.1577,20
2.27.120.128/25,2651817,2635167,,0,0,CR0,51.3500,-0.0333,20
2.27.121.0/25,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,20
2.27.121.128/25,2651817,2635167,,0,0,CR0,51.3500,-0.0333,20
2.27.122.0/25,2637357,2635167,,0,0,SE25,51.3833,-0.0833,20
2.27.122.128/25,2633561,2635167,,0,0,KT4,51.3797,-0.2416,20
2.27.123.0/25,2646003,2635167,,0,0,N19,51.5649,-0.1351,20
2.27.123.128/25,2635963,2635167,,0,0,CR7,51.4000,-0.1000,20
2.27.124.0/25,2653121,2635167,,0,0,W4,51.4927,-0.2580,1
2.27.124.128/25,3333147,2635167,,0,0,SE28,51.5023,0.1045,1
2.27.125.0/25,2647694,2635167,,0,0,E8,51.5500,-0.0500,1
2.27.125.128/26,2647694,2635167,,0,0,E8,51.5500,-0.0500,1
2.27.125.192/27,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,1
2.27.125.224/27,2647694,2635167,,0,0,E8,51.5500,-0.0500,1
2.27.126.0/24,2651817,2635167,,0,0,CR9,51.3833,-0.1000,10
2.27.127.0/25,2640894,2635167,,0,0,BR6,51.3581,0.1277,10
2.27.127.128/25,2648997,2635167,,0,0,SW6,51.4803,-0.1993,10
2.27.128.0/25,2641430,2635167,,0,0,NN1,52.2500,-0.8833,20
2.27.128.128/25,2653148,2635167,,0,0,E4,51.6303,0.0005,20
2.27.129.0/24,2656284,2635167,,0,0,S70,53.5500,-1.4833,20
2.27.130.0/25,2636531,2635167,,0,0,SR5,54.9227,-1.4241,20
2.27.130.128/25,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.131.0/25,2637546,2635167,,0,0,B91,52.4167,-1.7833,20
2.27.131.128/26,2637546,2635167,,0,0,B92,52.4397,-1.7255,20
2.27.131.192/26,2637546,2635167,,0,0,B91,52.4167,-1.7833,20
2.27.132.0/25,2655603,2635167,,0,0,B1,52.4814,-1.8998,20
2.27.132.128/25,2633563,2635167,,0,0,WR1,52.2000,-2.2000,20
2.27.133.0/25,2655603,2635167,,0,0,B32,52.4167,-2.0000,20
2.27.133.128/25,2652221,2635167,,0,0,CV7,52.4333,-1.4167,20
2.27.134.0/24,2655603,2635167,,0,0,B23,52.5282,-1.8549,20
2.27.135.0/25,2656406,2635167,,0,0,OX16,52.0500,-1.3333,20
2.27.135.128/25,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.136.0/25,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.136.128/25,2633563,2635167,,0,0,WR2,52.1885,-2.2470,20
2.27.137.0/24,2654731,2635167,,0,0,WV16,52.5333,-2.4167,20
2.27.138.0/24,2644210,2635167,,0,0,L6,53.4167,-3.0000,20
2.27.139.0/24,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,20
2.27.140.0/24,2650798,2635167,,0,0,DG2,55.0647,-3.6587,20
2.27.141.0/25,2639996,2635167,,0,0,PO6,50.8465,-1.0634,20
2.27.141.128/25,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.142.0/25,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.142.128/25,2633563,2635167,,0,0,WR1,52.2000,-2.2000,20
2.27.143.0/24,2633583,2635167,,0,0,SE18,51.4667,0.2000,20
2.27.144.0/25,2646504,2635167,,0,0,BN3,50.8333,-0.1833,20
2.27.144.128/25,2647639,2635167,,0,0,B63,52.4500,-2.0500,20
2.27.145.0/24,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.146.0/23,2653261,2635167,,0,0,GL50,51.9000,-2.0833,20
2.27.148.0/24,2637607,2635167,,0,0,B66,52.5000,-2.0000,20
2.27.149.0/25,2652974,2635167,,0,0,CO16,51.8211,1.1226,20
2.27.149.128/25,2650628,2635167,,0,0,DH1,54.7684,-1.5631,20
2.27.150.0/24,2641170,2635167,,0,0,NG7,52.9536,-1.1505,20
2.27.151.0/24,2655603,2635167,,0,0,B16,52.4796,-1.9378,20
2.27.152.0/22,2643123,2635167,,0,0,M40,53.4663,-2.1342,20
2.27.156.0/24,2643123,2635167,,0,0,M15,53.4809,-2.2374,20
2.27.157.0/25,2633948,2635167,,0,0,WN1,53.5333,-2.6167,20
2.27.157.128/25,2647972,2635167,,0,0,UB6,51.5167,-0.3333,20
2.27.158.0/25,2640104,2635167,,0,0,CF37,51.6014,-3.3447,20
2.27.158.128/25,2649650,2635167,,0,0,BL4,53.5500,-2.4000,20
2.27.159.0/24,2643123,2635167,,0,0,M30,53.4833,-2.3333,20
2.27.160.0/25,2653822,2635167,,0,0,CF14,51.5000,-3.2000,50
2.27.160.128/25,2640106,2635167,,0,0,NP4,51.7247,-3.0635,50
2.27.161.0/25,2640106,2635167,,0,0,NP4,51.7247,-3.0635,50
2.27.161.128/25,2636432,2635167,,0,0,SA1,51.6333,-3.9667,50
2.27.162.0/23,2644100,2635167,,0,0,SA15,51.6761,-4.1567,50
2.27.164.0/25,2654675,2635167,,0,0,BS3,51.4500,-2.5833,50
2.27.164.128/25,2654675,2635167,,0,0,BS4,51.4335,-2.5472,50
2.27.165.0/25,2656235,2635167,,0,0,CF62,51.4067,-3.2694,50
2.27.165.128/25,2636545,2635167,,0,0,CF64,51.4064,-3.2183,50
2.27.166.0/24,2654755,2635167,,0,0,CF31,51.5058,-3.5772,50
2.27.167.0/24,2654675,2635167,,0,0,BS3,51.4500,-2.5833,50
2.27.168.0/25,2633954,2635167,,0,0,WA8,53.3500,-2.7333,20
2.27.168.128/25,2644210,2635167,,0,0,L36,53.4115,-2.8394,20
2.27.169.0/25,2641795,2635167,,0,0,CH33,53.2833,-3.0500,20
2.27.169.128/25,2655984,2635167,,0,0,BT7,54.5833,-5.9333,20
2.27.170.0/25,2645826,2635167,,0,0,LA9,54.3527,-2.7615,20
2.27.170.128/25,7733088,2635167,,0,0,CH46,53.4000,-3.1167,20
2.27.171.0/25,7733088,2635167,,0,0,CH49,53.3833,-3.1000,20
2.27.171.128/25,7733088,2635167,,0,0,CH62,53.3339,-2.9815,20
2.27.172.0/25,7733088,2635167,,0,0,CH49,53.3833,-3.1000,20
2.27.172.128/25,2644210,2635167,,0,0,L11,53.4481,-2.9155,20
2.27.173.0/25,2644210,2635167,,0,0,L13,53.4179,-2.9206,20
2.27.173.128/25,2644210,2635167,,0,0,L7,53.4106,-2.9779,20
2.27.174.0/25,2655459,2635167,,0,0,FY3,53.8119,-3.0226,20
2.27.174.128/25,2638785,2635167,,0,0,WA9,53.4172,-2.7109,20
2.27.175.0/25,2644210,2635167,,0,0,L6,53.4167,-3.0000,20
2.27.175.128/25,2654264,2635167,,0,0,BB12,53.8036,-2.2923,20
2.27.176.0/25,3345438,2635167,,0,0,SE5,51.4736,-0.0916,20
2.27.176.128/25,3333166,2635167,,0,0,SE13,51.4500,-0.0167,20
2.27.177.0/25,2650497,2635167,,0,0,BN21,50.8000,0.2500,20
2.27.177.128/25,2638756,2635167,,0,0,TN37,50.8500,0.5667,20
2.27.178.0/25,2650497,2635167,,0,0,BN22,50.7894,0.2837,20
2.27.178.128/25,2647937,2635167,,0,0,SE10,51.4776,-0.0104,20
2.27.179.0/24,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,20
2.27.180.0/25,2633521,2635167,,0,0,BN11,50.8000,-0.3667,50
2.27.180.128/27,2633521,2635167,,0,0,BN11,50.8000,-0.3667,50
2.27.180.160/27,2641179,2635167,,0,0,SE19,51.4192,-0.0840,50
2.27.180.192/26,2635963,2635167,,0,0,CR7,51.4000,-0.1000,50
2.27.181.0/25,2644319,2635167,,0,0,BN16,50.8294,-0.4836,50
2.27.181.128/25,2638311,2635167,,0,0,BN25,50.7900,0.0886,50
2.27.182.0/24,2634349,2635167,,0,0,ME19,51.2833,0.4167,5
2.27.183.0/24,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,5
2.27.184.0/24,2643123,2635167,,0,0,M40,53.4663,-2.1342,20
2.27.185.0/26,2644210,2635167,,0,0,L6,53.4167,-3.0000,20
2.27.185.64/26,2636882,2635167,,0,0,SK1,53.4000,-2.1500,20
2.27.185.128/25,2636882,2635167,,0,0,SK1,53.4000,-2.1500,20
2.27.186.0/24,2643309,2635167,,0,0,WA13,53.3667,-2.4333,20
2.27.187.0/25,2643123,2635167,,0,0,M14,53.4482,-2.2257,20
2.27.187.128/25,2643309,2635167,,0,0,WA13,53.3667,-2.4333,20
2.27.188.0/24,2643123,2635167,,0,0,M40,53.4663,-2.1342,20
2.27.189.0/25,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,20
2.27.189.128/25,2638311,2635167,,0,0,BN25,50.7900,0.0886,20
2.27.190.0/24,2643743,2635167,,0,0,EC4N,51.5092,-0.0955,20
2.27.191.0/25,2653225,2635167,,0,0,S44,53.2070,-1.3178,20
2.27.191.128/25,2652618,2635167,,0,0,CO5,51.8343,0.9108,20
2.27.192.0/23,2644668,2635167,,0,0,LE3,52.6184,-1.1790,50
2.27.194.0/24,2644668,2635167,,0,0,LE1,52.6333,-1.1333,50
2.27.195.0/25,2650174,2635167,,0,0,CA22,54.4667,-3.5167,50
2.27.195.128/25,2643567,2635167,,0,0,LE11,52.7667,-1.2000,50
2.27.196.0/25,2641170,2635167,,0,0,NG2,52.9285,-1.1043,50
2.27.196.128/25,2657508,2635167,,0,0,DE55,53.1000,-1.3833,50
2.27.197.0/25,2643697,2635167,,0,0,NG10,52.9000,-1.2667,50
2.27.197.128/25,2644668,2635167,,0,0,LE2,52.6042,-1.1463,50
2.27.198.0/25,2641170,2635167,,0,0,NG5,53.0000,-1.1333,50
2.27.198.128/25,2639325,2635167,,0,0,DE5,53.0333,-1.4000,50
2.27.199.0/24,2633936,2635167,,0,0,LE18,52.5833,-1.1000,50
2.27.200.0/23,2641170,2635167,,0,0,NG3,52.9667,-1.1667,20
2.27.202.0/25,2644688,2635167,,0,0,LS27,53.7592,-1.5875,20
2.27.202.128/25,2644204,2635167,,0,0,EH53,55.8919,-3.4637,20
2.27.203.0/24,2641170,2635167,,0,0,NG3,52.9667,-1.1667,20
2.27.204.0/23,2644668,2635167,,0,0,LE1,52.6333,-1.1333,1
